,id,name,grade level,course,course score
626,0047,Jeffrey Haynes,10,Chemistry,98
627,0047,Jeffrey Haynes,10,World History,85
628,0047,Jeffrey Haynes,10,English 2,93
629,0047,Jeffrey Haynes,10,Physical Education,76
630,0047,Jeffrey Haynes,11,Precalculus,87
631,0047,Jeffrey Haynes,11,Physics,97
632,0047,Jeffrey Haynes,11,American History,85
633,0047,Jeffrey Haynes,11,English 3,96
634,0047,Jeffrey Haynes,11,Yearbook,73
635,0048,Deborah Woods,9,Algebra 1,74
636,0048,Deborah Woods,9,Biology,91
637,0048,Deborah Woods,9,World Geography,95
638,0048,Deborah Woods,9,English 1,100
639,0048,Deborah Woods,9,Yearbook,72
640,0048,Deborah Woods,10,Geometry,72
641,0048,Deborah Woods,10,Chemistry,87
642,0048,Deborah Woods,10,World History,98
643,0048,Deborah Woods,10,English 2,95
644,0048,Deborah Woods,10,Music,70
645,0048,Deborah Woods,11,Algebra 2,77
646,0048,Deborah Woods,11,Physics,86
647,0048,Deborah Woods,11,American History,100
648,0048,Deborah Woods,11,English 3,96
649,0048,Deborah Woods,11,Music,70
650,0049,Bobby Clark,9,Geometry,81
651,0049,Bobby Clark,9,Biology,87
652,0049,Bobby Clark,9,World Geography,87
653,0049,Bobby Clark,9,English 1,72
654,0049,Bobby Clark,9,Computer Science,74
655,0049,Bobby Clark,10,Algebra 2,80
656,0049,Bobby Clark,10,Chemistry,82
657,0049,Bobby Clark,10,World History,82
658,0049,Bobby Clark,10,English 2,72
659,0049,Bobby Clark,10,Studio Art,70
660,0050,Glenn Leach,9,Geometry,85
661,0050,Glenn Leach,9,Biology,77
662,0050,Glenn Leach,9,World Geography,100
663,0050,Glenn Leach,9,English 1,100
664,0050,Glenn Leach,9,Cooking,100
665,0051,Bruce Palmer,9,Geometry,90
666,0051,Bruce Palmer,9,Biology,93
667,0051,Bruce Palmer,9,World Geography,73
668,0051,Bruce Palmer,9,English 1,83
669,0051,Bruce Palmer,9,Computer Science,97
670,0051,Bruce Palmer,10,Algebra 2,93
671,0051,Bruce Palmer,10,Chemistry,92
672,0051,Bruce Palmer,10,World History,70
673,0051,Bruce Palmer,10,English 2,81
674,0051,Bruce Palmer,10,Cooking,100
675,0052,Karen Newton,9,Algebra 1,80
676,0052,Karen Newton,9,Biology,90
677,0052,Karen Newton,9,World Geography,96
678,0052,Karen Newton,9,English 1,96
679,0052,Karen Newton,9,Cooking,87
680,0053,Thomas Estrada,9,Algebra 1,97
681,0053,Thomas Estrada,9,Biology,83
682,0053,Thomas Estrada,9,World Geography,80
683,0053,Thomas Estrada,9,English 1,87
684,0053,Thomas Estrada,9,Computer Science,95
685,0053,Thomas Estrada,10,Geometry,100
686,0053,Thomas Estrada,10,Chemistry,85
687,0053,Thomas Estrada,10,World History,77
688,0053,Thomas Estrada,10,English 2,83
689,0053,Thomas Estrada,10,Computer Science,99
690,0053,Thomas Estrada,11,Algebra 2,100
691,0053,Thomas Estrada,11,Physics,89
692,0053,Thomas Estrada,11,American History,73
693,0053,Thomas Estrada,11,English 3,83
694,0053,Thomas Estrada,11,Studio Art,100
695,0053,Thomas Estrada,12,Precalculus,95
696,0053,Thomas Estrada,12,Anatomy,87
697,0053,Thomas Estrada,12,Economics,70
698,0053,Thomas Estrada,12,English 4,83
699,0053,Thomas Estrada,12,Physical Education,96
700,0054,Rachel Ramirez,9,Geometry,86
701,0054,Rachel Ramirez,9,Biology,95
702,0054,Rachel Ramirez,9,World Geography,90
703,0054,Rachel Ramirez,9,English 1,96
704,0054,Rachel Ramirez,9,Cooking,71
705,0055,Jaime Mcdonald,9,Geometry,88
706,0055,Jaime Mcdonald,9,Biology,85
707,0055,Jaime Mcdonald,9,World Geography,94
708,0055,Jaime Mcdonald,9,English 1,73
709,0055,Jaime Mcdonald,9,Physical Education,74
710,0056,Brian Lewis,9,Algebra 1,85
711,0056,Brian Lewis,9,Biology,74
712,0056,Brian Lewis,9,World Geography,86
713,0056,Brian Lewis,9,English 1,81
714,0056,Brian Lewis,9,Music,96
715,0056,Brian Lewis,10,Geometry,82
716,0056,Brian Lewis,10,Chemistry,79
717,0056,Brian Lewis,10,World History,87
718,0056,Brian Lewis,10,English 2,80
719,0056,Brian Lewis,10,Physical Education,98
720,0057,Kyle Collins,9,Geometry,97
721,0057,Kyle Collins,9,Biology,73
722,0057,Kyle Collins,9,World Geography,79
723,0057,Kyle Collins,9,English 1,89
724,0057,Kyle Collins,9,Music,79
725,0057,Kyle Collins,10,Algebra 2,98
726,0057,Kyle Collins,10,Chemistry,74
727,0057,Kyle Collins,10,World History,82
728,0057,Kyle Collins,10,English 2,88
729,0057,Kyle Collins,10,Music,75
730,0057,Kyle Collins,11,Precalculus,100
731,0057,Kyle Collins,11,Physics,74
732,0057,Kyle Collins,11,American History,80
733,0057,Kyle Collins,11,English 3,83
734,0057,Kyle Collins,11,Studio Art,78
735,0058,James Campbell,9,Geometry,84
736,0058,James Campbell,9,Biology,75
737,0058,James Campbell,9,World Geography,86
738,0058,James Campbell,9,English 1,94
739,0058,James Campbell,9,Cooking,81
740,0058,James Campbell,10,Algebra 2,79
741,0058,James Campbell,10,Chemistry,76
742,0058,James Campbell,10,World History,88
743,0058,James Campbell,10,English 2,90
744,0058,James Campbell,10,Yearbook,79
745,0059,Sara Lopez,9,Geometry,74
746,0059,Sara Lopez,9,Biology,82
747,0059,Sara Lopez,9,World Geography,80
748,0059,Sara Lopez,9,English 1,86
749,0059,Sara Lopez,9,Music,83
750,0060,Sabrina Cox,9,Geometry,70
751,0060,Sabrina Cox,9,Biology,85
752,0060,Sabrina Cox,9,World Geography,95
753,0060,Sabrina Cox,9,English 1,90
754,0060,Sabrina Cox,9,Music,97
755,0060,Sabrina Cox,10,Algebra 2,70
756,0060,Sabrina Cox,10,Chemistry,81
757,0060,Sabrina Cox,10,World History,97
758,0060,Sabrina Cox,10,English 2,92
759,0060,Sabrina Cox,10,Physical Education,94
760,0060,Sabrina Cox,11,Precalculus,75
761,0060,Sabrina Cox,11,Physics,81
762,0060,Sabrina Cox,11,American History,95
763,0060,Sabrina Cox,11,English 3,91
764,0060,Sabrina Cox,11,Studio Art,89
765,0060,Sabrina Cox,12,Calculus,78
766,0060,Sabrina Cox,12,Anatomy,81
767,0060,Sabrina Cox,12,Economics,96
768,0060,Sabrina Cox,12,English 4,93
769,0060,Sabrina Cox,12,Music,84
770,0061,Christopher Torres MD,9,Algebra 1,70
771,0061,Christopher Torres MD,9,Biology,79
772,0061,Christopher Torres MD,9,World Geography,80
773,0061,Christopher Torres MD,9,English 1,94
774,0061,Christopher Torres MD,9,Yearbook,94
775,0061,Christopher Torres MD,10,Geometry,70
776,0061,Christopher Torres MD,10,Chemistry,74
777,0061,Christopher Torres MD,10,World History,78
778,0061,Christopher Torres MD,10,English 2,93
779,0061,Christopher Torres MD,10,Yearbook,91
780,0061,Christopher Torres MD,11,Algebra 2,73
781,0061,Christopher Torres MD,11,Physics,78
782,0061,Christopher Torres MD,11,American History,81
783,0061,Christopher Torres MD,11,English 3,88
784,0061,Christopher Torres MD,11,Cooking,90
785,0062,Michele Baxter,9,Algebra 1,77
786,0062,Michele Baxter,9,Biology,81
787,0062,Michele Baxter,9,World Geography,71
788,0062,Michele Baxter,9,English 1,83
789,0062,Michele Baxter,9,Yearbook,91
790,0062,Michele Baxter,10,Geometry,73
791,0062,Michele Baxter,10,Chemistry,84
792,0062,Michele Baxter,10,World History,75
793,0062,Michele Baxter,10,English 2,82
794,0062,Michele Baxter,10,Computer Science,95
795,0062,Michele Baxter,11,Algebra 2,77
796,0062,Michele Baxter,11,Physics,88
797,0062,Michele Baxter,11,American History,76
798,0062,Michele Baxter,11,English 3,81
799,0062,Michele Baxter,11,Yearbook,98
800,0062,Michele Baxter,12,Precalculus,73
801,0062,Michele Baxter,12,Anatomy,85
802,0062,Michele Baxter,12,Economics,71
803,0062,Michele Baxter,12,English 4,78
804,0062,Michele Baxter,12,Yearbook,100
805,0063,Jermaine Brown,9,Algebra 1,78
806,0063,Jermaine Brown,9,Biology,74
807,0063,Jermaine Brown,9,World Geography,77
808,0063,Jermaine Brown,9,English 1,97
809,0063,Jermaine Brown,9,Yearbook,81
810,0063,Jermaine Brown,10,Geometry,82
811,0063,Jermaine Brown,10,Chemistry,73
812,0063,Jermaine Brown,10,World History,74
813,0063,Jermaine Brown,10,English 2,99
814,0063,Jermaine Brown,10,Music,78
815,0064,Justin Anderson,9,Algebra 1,84
816,0064,Justin Anderson,9,Biology,87
817,0064,Justin Anderson,9,World Geography,70
818,0064,Justin Anderson,9,English 1,92
819,0064,Justin Anderson,9,Physical Education,77
820,0064,Justin Anderson,10,Geometry,79
821,0064,Justin Anderson,10,Chemistry,84
822,0064,Justin Anderson,10,World History,70
823,0064,Justin Anderson,10,English 2,90
824,0064,Justin Anderson,10,Studio Art,80
825,0065,Sydney Nelson,9,Algebra 1,83
826,0065,Sydney Nelson,9,Biology,96
827,0065,Sydney Nelson,9,World Geography,99
828,0065,Sydney Nelson,9,English 1,100
829,0065,Sydney Nelson,9,Physical Education,86
830,0066,Amber Mcmillan,9,Geometry,98
831,0066,Amber Mcmillan,9,Biology,96
832,0066,Amber Mcmillan,9,World Geography,79
833,0066,Amber Mcmillan,9,English 1,73
834,0066,Amber Mcmillan,9,Computer Science,88
835,0066,Amber Mcmillan,10,Algebra 2,96
836,0066,Amber Mcmillan,10,Chemistry,98
837,0066,Amber Mcmillan,10,World History,76
838,0066,Amber Mcmillan,10,English 2,70
839,0066,Amber Mcmillan,10,Yearbook,93
840,0067,Michelle Rogers,9,Geometry,82
841,0067,Michelle Rogers,9,Biology,96
842,0067,Michelle Rogers,9,World Geography,87
843,0067,Michelle Rogers,9,English 1,80
844,0067,Michelle Rogers,9,Cooking,97
845,0067,Michelle Rogers,10,Algebra 2,86
846,0067,Michelle Rogers,10,Chemistry,93
847,0067,Michelle Rogers,10,World History,86
848,0067,Michelle Rogers,10,English 2,85
849,0067,Michelle Rogers,10,Music,97
850,0067,Michelle Rogers,11,Precalculus,87
851,0067,Michelle Rogers,11,Physics,91
852,0067,Michelle Rogers,11,American History,89
853,0067,Michelle Rogers,11,English 3,90
854,0067,Michelle Rogers,11,Physical Education,100
855,0067,Michelle Rogers,12,Calculus,89
856,0067,Michelle Rogers,12,Astronomy,92
857,0067,Michelle Rogers,12,Economics,90
858,0067,Michelle Rogers,12,English 4,95
859,0067,Michelle Rogers,12,Studio Art,100
860,0068,Whitney Mcdonald,9,Geometry,78
861,0068,Whitney Mcdonald,9,Biology,81
862,0068,Whitney Mcdonald,9,World Geography,93
863,0068,Whitney Mcdonald,9,English 1,100
864,0068,Whitney Mcdonald,9,Yearbook,96
865,0068,Whitney Mcdonald,10,Algebra 2,77
866,0068,Whitney Mcdonald,10,Chemistry,78
867,0068,Whitney Mcdonald,10,World History,96
868,0068,Whitney Mcdonald,10,English 2,97
869,0068,Whitney Mcdonald,10,Computer Science,99
870,0069,Roy Jacobs,9,Geometry,97
871,0069,Roy Jacobs,9,Biology,87
872,0069,Roy Jacobs,9,World Geography,100
873,0069,Roy Jacobs,9,English 1,88
874,0069,Roy Jacobs,9,Cooking,70
875,0069,Roy Jacobs,10,Algebra 2,93
876,0069,Roy Jacobs,10,Chemistry,92
877,0069,Roy Jacobs,10,World History,100
878,0069,Roy Jacobs,10,English 2,90
879,0069,Roy Jacobs,10,Yearbook,70
880,0069,Roy Jacobs,11,Precalculus,90
881,0069,Roy Jacobs,11,Physics,89
882,0069,Roy Jacobs,11,American History,100
883,0069,Roy Jacobs,11,English 3,95
884,0069,Roy Jacobs,11,Yearbook,73
885,0070,Paul Moyer,9,Geometry,96
886,0070,Paul Moyer,9,Biology,98
887,0070,Paul Moyer,9,World Geography,80
888,0070,Paul Moyer,9,English 1,85
889,0070,Paul Moyer,9,Music,84
890,0070,Paul Moyer,10,Algebra 2,98
891,0070,Paul Moyer,10,Chemistry,100
892,0070,Paul Moyer,10,World History,83
893,0070,Paul Moyer,10,English 2,83
894,0070,Paul Moyer,10,Computer Science,87
895,0070,Paul Moyer,11,Precalculus,100
896,0070,Paul Moyer,11,Physics,100
897,0070,Paul Moyer,11,American History,78
898,0070,Paul Moyer,11,English 3,86
899,0070,Paul Moyer,11,Physical Education,83
900,0070,Paul Moyer,12,Calculus,96
901,0070,Paul Moyer,12,Environmental Science,99
902,0070,Paul Moyer,12,American Government,78
903,0070,Paul Moyer,12,English 4,87
904,0070,Paul Moyer,12,Cooking,80
905,0071,Robyn Quinn,9,Geometry,86
906,0071,Robyn Quinn,9,Biology,71
907,0071,Robyn Quinn,9,World Geography,80
908,0071,Robyn Quinn,9,English 1,74
909,0071,Robyn Quinn,9,Studio Art,84
910,0071,Robyn Quinn,10,Algebra 2,82
911,0071,Robyn Quinn,10,Chemistry,74
912,0071,Robyn Quinn,10,World History,75
913,0071,Robyn Quinn,10,English 2,76
914,0071,Robyn Quinn,10,Physical Education,81
915,0071,Robyn Quinn,11,Precalculus,87
916,0071,Robyn Quinn,11,Physics,76
917,0071,Robyn Quinn,11,American History,73
918,0071,Robyn Quinn,11,English 3,76
919,0071,Robyn Quinn,11,Cooking,78
920,0071,Robyn Quinn,12,Calculus,89
921,0071,Robyn Quinn,12,Astronomy,80
922,0071,Robyn Quinn,12,Economics,70
923,0071,Robyn Quinn,12,English 4,80
924,0071,Robyn Quinn,12,Yearbook,80
925,0072,Marcus Lloyd,9,Geometry,91
926,0072,Marcus Lloyd,9,Biology,97
927,0072,Marcus Lloyd,9,World Geography,93
928,0072,Marcus Lloyd,9,English 1,100
929,0072,Marcus Lloyd,9,Cooking,94
930,0072,Marcus Lloyd,10,Algebra 2,93
931,0072,Marcus Lloyd,10,Chemistry,92
932,0072,Marcus Lloyd,10,World History,90
933,0072,Marcus Lloyd,10,English 2,99
934,0072,Marcus Lloyd,10,Physical Education,95
935,0072,Marcus Lloyd,11,Precalculus,97
936,0072,Marcus Lloyd,11,Physics,90
937,0072,Marcus Lloyd,11,American History,91
938,0072,Marcus Lloyd,11,English 3,100
939,0072,Marcus Lloyd,11,Computer Science,99
940,0072,Marcus Lloyd,12,Calculus,98
941,0072,Marcus Lloyd,12,Anatomy,91
942,0072,Marcus Lloyd,12,Economics,96
943,0072,Marcus Lloyd,12,English 4,100
944,0072,Marcus Lloyd,12,Physical Education,95
945,0073,Melissa Rodriguez,9,Algebra 1,83
946,0073,Melissa Rodriguez,9,Biology,89
947,0073,Melissa Rodriguez,9,World Geography,74
948,0073,Melissa Rodriguez,9,English 1,94
949,0073,Melissa Rodriguez,9,Yearbook,95
950,0074,Elizabeth Woods,9,Geometry,93
951,0074,Elizabeth Woods,9,Biology,73
952,0074,Elizabeth Woods,9,World Geography,70
953,0074,Elizabeth Woods,9,English 1,85
954,0074,Elizabeth Woods,9,Physical Education,73
955,0074,Elizabeth Woods,10,Algebra 2,92
956,0074,Elizabeth Woods,10,Chemistry,70
957,0074,Elizabeth Woods,10,World History,73
958,0074,Elizabeth Woods,10,English 2,81
959,0074,Elizabeth Woods,10,Computer Science,70
960,0074,Elizabeth Woods,11,Precalculus,87
961,0074,Elizabeth Woods,11,Physics,70
962,0074,Elizabeth Woods,11,American History,71
963,0074,Elizabeth Woods,11,English 3,82
964,0074,Elizabeth Woods,11,Cooking,74
965,0074,Elizabeth Woods,12,Calculus,87
966,0074,Elizabeth Woods,12,Anatomy,70
967,0074,Elizabeth Woods,12,Economics,70
968,0074,Elizabeth Woods,12,English 4,79
969,0074,Elizabeth Woods,12,Cooking,72
970,0075,Rodney Wallace,9,Geometry,76
971,0075,Rodney Wallace,9,Biology,92
972,0075,Rodney Wallace,9,World Geography,88
973,0075,Rodney Wallace,9,English 1,89
974,0075,Rodney Wallace,9,Music,88
975,0075,Rodney Wallace,10,Algebra 2,73
976,0075,Rodney Wallace,10,Chemistry,91
977,0075,Rodney Wallace,10,World History,84
978,0075,Rodney Wallace,10,English 2,87
979,0075,Rodney Wallace,10,Physical Education,88
980,0075,Rodney Wallace,11,Precalculus,70
981,0075,Rodney Wallace,11,Physics,88
982,0075,Rodney Wallace,11,American History,88
983,0075,Rodney Wallace,11,English 3,90
984,0075,Rodney Wallace,11,Yearbook,86
985,0075,Rodney Wallace,12,Calculus,73
986,0075,Rodney Wallace,12,Environmental Science,87
987,0075,Rodney Wallace,12,American Government,84
988,0075,Rodney Wallace,12,English 4,92
989,0075,Rodney Wallace,12,Cooking,89
990,0076,Robert Gonzalez,9,Geometry,88
991,0076,Robert Gonzalez,9,Biology,82
992,0076,Robert Gonzalez,9,World Geography,78
993,0076,Robert Gonzalez,9,English 1,80
994,0076,Robert Gonzalez,9,Physical Education,77
995,0076,Robert Gonzalez,10,Algebra 2,87
996,0076,Robert Gonzalez,10,Chemistry,86
997,0076,Robert Gonzalez,10,World History,80
998,0076,Robert Gonzalez,10,English 2,83
999,0076,Robert Gonzalez,10,Physical Education,72
1000,0076,Robert Gonzalez,11,Precalculus,91
1001,0076,Robert Gonzalez,11,Physics,84
1002,0076,Robert Gonzalez,11,American History,75
1003,0076,Robert Gonzalez,11,English 3,82
1004,0076,Robert Gonzalez,11,Yearbook,73
1005,0076,Robert Gonzalez,12,Calculus,93
1006,0076,Robert Gonzalez,12,Astronomy,87
1007,0076,Robert Gonzalez,12,Economics,77
1008,0076,Robert Gonzalez,12,English 4,77
1009,0076,Robert Gonzalez,12,Music,76
1010,0077,Aaron Hoffman,9,Algebra 1,76
1011,0077,Aaron Hoffman,9,Biology,80
1012,0077,Aaron Hoffman,9,World Geography,73
1013,0077,Aaron Hoffman,9,English 1,86
1014,0077,Aaron Hoffman,9,Physical Education,71
1015,0077,Aaron Hoffman,10,Geometry,77
1016,0077,Aaron Hoffman,10,Chemistry,80
1017,0077,Aaron Hoffman,10,World History,70
1018,0077,Aaron Hoffman,10,English 2,82
1019,0077,Aaron Hoffman,10,Music,73
1020,0077,Aaron Hoffman,11,Algebra 2,81
1021,0077,Aaron Hoffman,11,Physics,83
1022,0077,Aaron Hoffman,11,American History,70
1023,0077,Aaron Hoffman,11,English 3,82
1024,0077,Aaron Hoffman,11,Yearbook,70
1025,0077,Aaron Hoffman,12,Precalculus,76
1026,0077,Aaron Hoffman,12,Anatomy,78
1027,0077,Aaron Hoffman,12,American Government,73
1028,0077,Aaron Hoffman,12,English 4,78
1029,0077,Aaron Hoffman,12,Physical Education,71
1030,0078,Michelle Garcia,9,Geometry,89
1031,0078,Michelle Garcia,9,Biology,100
1032,0078,Michelle Garcia,9,World Geography,95
1033,0078,Michelle Garcia,9,English 1,72
1034,0078,Michelle Garcia,9,Yearbook,79
1035,0078,Michelle Garcia,10,Algebra 2,89
1036,0078,Michelle Garcia,10,Chemistry,100
1037,0078,Michelle Garcia,10,World History,96
1038,0078,Michelle Garcia,10,English 2,71
1039,0078,Michelle Garcia,10,Studio Art,77
1040,0078,Michelle Garcia,11,Precalculus,84
1041,0078,Michelle Garcia,11,Physics,100
1042,0078,Michelle Garcia,11,American History,92
1043,0078,Michelle Garcia,11,English 3,73
1044,0078,Michelle Garcia,11,Studio Art,77
1045,0078,Michelle Garcia,12,Calculus,83
1046,0078,Michelle Garcia,12,Environmental Science,98
1047,0078,Michelle Garcia,12,Economics,89
1048,0078,Michelle Garcia,12,English 4,76
1049,0078,Michelle Garcia,12,Yearbook,81
1050,0079,Ashley Reed,9,Geometry,79
1051,0079,Ashley Reed,9,Biology,78
1052,0079,Ashley Reed,9,World Geography,80
1053,0079,Ashley Reed,9,English 1,83
1054,0079,Ashley Reed,9,Studio Art,93
1055,0080,Mrs. Erica Moore,9,Geometry,76
1056,0080,Mrs. Erica Moore,9,Biology,80
1057,0080,Mrs. Erica Moore,9,World Geography,79
1058,0080,Mrs. Erica Moore,9,English 1,82
1059,0080,Mrs. Erica Moore,9,Computer Science,73
1060,0080,Mrs. Erica Moore,10,Algebra 2,79
1061,0080,Mrs. Erica Moore,10,Chemistry,85
1062,0080,Mrs. Erica Moore,10,World History,84
1063,0080,Mrs. Erica Moore,10,English 2,87
1064,0080,Mrs. Erica Moore,10,Music,71
1065,0080,Mrs. Erica Moore,11,Precalculus,80
1066,0080,Mrs. Erica Moore,11,Physics,81
1067,0080,Mrs. Erica Moore,11,American History,87
1068,0080,Mrs. Erica Moore,11,English 3,88
1069,0080,Mrs. Erica Moore,11,Music,76
1070,0080,Mrs. Erica Moore,12,Calculus,80
1071,0080,Mrs. Erica Moore,12,Environmental Science,81
1072,0080,Mrs. Erica Moore,12,American Government,90
1073,0080,Mrs. Erica Moore,12,English 4,89
1074,0080,Mrs. Erica Moore,12,Yearbook,71
1075,0081,Michael Martinez,9,Algebra 1,91
1076,0081,Michael Martinez,9,Biology,89
1077,0081,Michael Martinez,9,World Geography,86
1078,0081,Michael Martinez,9,English 1,92
1079,0081,Michael Martinez,9,Physical Education,85
1080,0081,Michael Martinez,10,Geometry,94
1081,0081,Michael Martinez,10,Chemistry,93
1082,0081,Michael Martinez,10,World History,84
1083,0081,Michael Martinez,10,English 2,96
1084,0081,Michael Martinez,10,Cooking,86
1085,0081,Michael Martinez,11,Algebra 2,94
1086,0081,Michael Martinez,11,Physics,95
1087,0081,Michael Martinez,11,American History,89
1088,0081,Michael Martinez,11,English 3,100
1089,0081,Michael Martinez,11,Physical Education,88
1090,0081,Michael Martinez,12,Precalculus,94
1091,0081,Michael Martinez,12,Anatomy,90
1092,0081,Michael Martinez,12,Economics,93
1093,0081,Michael Martinez,12,English 4,100
1094,0081,Michael Martinez,12,Studio Art,83
1095,0082,Allen Austin,9,Algebra 1,82
1096,0082,Allen Austin,9,Biology,93
1097,0082,Allen Austin,9,World Geography,73
1098,0082,Allen Austin,9,English 1,72
1099,0082,Allen Austin,9,Music,82
1100,0082,Allen Austin,10,Geometry,87
1101,0082,Allen Austin,10,Chemistry,93
1102,0082,Allen Austin,10,World History,72
1103,0082,Allen Austin,10,English 2,75
1104,0082,Allen Austin,10,Physical Education,84
1105,0082,Allen Austin,11,Algebra 2,86
1106,0082,Allen Austin,11,Physics,97
